Date,Ad set name,Ad name,Campaign name,Impressions,Cost,Website purchases,Cost per website purchase,CPC (cost per link click),CTR (link click-through rate),Signup,Registration,Unique purchases,Unique adds to cart,Website leads,Unique link clicks,Unique mobile app adds of payment info,Conversion rate ranking,Post shares,Return on ad spend (ROAS),Unique completed registrations,Post comments
2020-11-10,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,10749,98.79,,,6.59,0.14,,2,,,,14,,0,,0,,
2020-11-10,customers-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,2600,21.78,,,2.42,0.35,,,,,,9,,0,,0,,
2020-11-10,customers-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,616,4.41,,,0.55,1.3,,1,,,,8,,0,,0,,
2020-11-10,customers-ll-1pc_all-placements_LI-in-under-5-mins_2020-w45,li-in-under-5-mins-v1_video_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,4998,50.31,,,3.35,0.3,,4,,,,15,,0,,0,,
2020-11-10,customers-ll-1pc_all-placements_LI-in-under-5-mins_2020-w45,li-in-under-5-mins-v2 _carousel_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,9370,70.52,,,3.92,0.19,,2,,,,18,,0,,0,,
2020-11-10,customers-ll-1pc_all-placements_LI-in-under-5-mins_2020-w45,li-in-under-5-mins-v2 _video_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,1479,17.93,,,5.98,0.2,,,,,,3,,0,,0,,
2020-11-10,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,5310,35.95,,,2.25,0.3,,,,,,16,,0,,0,,
2020-11-10,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,2360,18.43,,,18.43,0.04,,,,,,1,,0,,0,,
2020-11-10,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,641,5.11,,,1.28,0.62,,1,,,,3,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,327,2.21,,,2.21,0.31,,,,,,1,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,365,3.02,,,,0,,,,,,,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,17,0.07,,,,0,,,,,,,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,78,0.45,,,,0,,,,,,,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,871,4.05,,,4.05,0.11,,,,,,1,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1794,12.01,1.00,12.01,4,0.17,,1,,,,3,,0,,112.07,,
2020-11-10,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,6739,61.50,,,15.38,0.06,,,,,,4,,0,,0,,1
2020-11-10,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,6169,36.56,,,2.61,0.23,,1,,,,14,,0,,0,,1
2020-11-10,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,126,0.87,,,,0,,,,,,,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,106,1.12,,,,0,,,,,,,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,4238,33.44,,,4.78,0.17,,,,,,7,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2113,13.11,,,4.37,0.14,,,,,,3,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1051,7.23,,,1.03,0.67,,,,,,7,,0,,0,,
2020-11-10,engagers-365-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,901,5.01,,,1.67,0.33,,,,,,3,,0,2,0,,
2020-11-10,engagers-ll-1-5pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1833,17.72,,,2.95,0.33,,1,,,,6,,0,,0,,
2020-11-10,engagers-ll-1-5pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,772,4.34,,,4.34,0.13,,,,,,1,,0,,0,,
2020-11-10,engagers-ll-1-5pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,62198,369.36,1.00,369.36,2.86,0.21,,6,,,,129,,0,1,4.1,,2
2020-11-10,engagers-ll-1-5pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,288,2.29,,,2.29,0.35,,,,,,1,,0,,0,,
2020-11-10,engagers-ll-1-5pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3569,23.63,1.00,23.63,3.94,0.17,,1,,,,5,,0,,36.78,,
2020-11-10,engagers-ll-1-5pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1226,6.86,,,0.86,0.65,,,,,,8,,0,1,0,,
2020-11-10,life-insurance-25-44_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-interests,716,7.87,,,3.94,0.28,,,,,,2,,0,,0,,
2020-11-10,life-insurance-25-44_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-interests,3320,22.45,,,2.25,0.3,,,,,,10,,0,,0,,
2020-11-10,life-insurance-25-44_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-interests,184363,"1,128.33",2.00,564.17,2.5,0.24,,31,,,,439,,0,2,2.63,,7
2020-11-10,life-insurance-25-44_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-interests,4107,43.58,,,4.36,0.24,,1,,,,10,,0,,0,,1
2020-11-10,life-insurance-25-44_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-interests,2505,17.53,,,5.84,0.12,,1,,,,3,,0,,0,,
2020-11-10,life-insurance-25-44_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-interests,1578,9.05,,,1.13,0.51,,,,,,8,,0,,0,,
2020-11-10,online-entertainment-25-54_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-interests,1161,11.92,,,3.97,0.26,,,,,,3,,0,,0,,
2020-11-10,online-entertainment-25-54_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-interests,202,1.27,,,0.42,1.49,,,,,,3,,0,,0,,1
2020-11-10,online-entertainment-25-54_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-interests,2211,13.86,,,4.62,0.14,,,,,,3,,0,,0,,1
2020-11-10,online-entertainment-25-54_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-interests,37023,199.40,,,3.38,0.16,,2,,,,59,,0,,0,,2
2020-11-10,online-entertainment-25-54_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-interests,420,3.98,,,1.99,0.48,,,,,,2,,0,,0,,
2020-11-10,online-entertainment-25-54_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-interests,8837,55.65,,,3.09,0.2,,,,,,18,,0,,0,,
2020-11-10,online-entertainment-25-54_all-placements,process-3_carousel,pollenary_1-cold_wc-registration_uk-interests,458,2.38,,,,0,,,,,,,,0,,0,,1
2020-11-10,online-entertainment-25-54_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-interests,2711,17.31,,,0.96,0.66,,,,,,18,,0,2,0,,
2020-11-10,recently-moved_all-placements_moves-with-you_2020-w45,moves-with-you_carousel_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,4727,30.83,,,5.14,0.13,,,,,,6,,0,,0,,
2020-11-10,recently-moved_all-placements_moves-with-you_2020-w45,moves-with-you_static_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,10433,86.49,,,6.65,0.12,,,,,,13,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,335,3.37,,,3.37,0.3,,,,,,1,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,107,0.98,,,,0,,,,,,,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,17,0.05,,,0.05,5.88,,,,,,1,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,26,0.15,,,,0,,,,,,,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,607,5.36,,,5.36,0.16,,,,,,1,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,687,6.45,,,3.23,0.29,,,,,,2,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,4025,46.87,,,5.86,0.2,,,,,,8,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,11514,93.07,,,3.21,0.25,,3,,,,27,,0,,0,,1
2020-11-10,suits-happy-180-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,66,0.52,,,,0,,,,,,,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,154,1.88,,,1.88,0.65,,,,,,1,,0,,0,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,6965,88.13,1.00,88.13,4.9,0.26,,4,,,,17,,0,,9.63,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,689,5.63,1.00,5.63,2.82,0.29,,1,,,,2,,0,,27.35,,
2020-11-10,suits-happy-180-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,377,2.90,1.00,2.9,0.73,1.06,,1,,,,3,,0,,203.1,,
2020-11-10,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,907,15.98,,,7.99,0.22,,,,,,2,,0,,0,,1
2020-11-10,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,1006,21.73,,,3.62,0.6,,,,,,6,,0,,0,,
2020-11-10,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,630,12.18,,,2.44,0.79,,3,,,,5,,0,1,0,,
2020-11-10,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,1707,14.00,,,4.67,0.18,,,,,,3,,0,,0,,
2020-11-10,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,2731,26.35,,,1.88,0.51,,,,,,13,,0,,0,,
2020-11-10,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,973,8.79,,,8.79,0.1,,,,,,1,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,503,4.09,,,4.09,0.2,,,,,,1,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,127,1.11,,,,0,,,,,,,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,24,0.06,,,,0,,,,,,,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,39,0.21,,,,0,,,,,,,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1543,16.87,,,5.62,0.19,,,,,,3,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,8117,58.12,2.00,29.06,2.08,0.34,,1,,,,27,,0,,7.19,,
2020-11-10,visitors-90-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,74,0.55,,,,0,,,,,,,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,50,0.53,,,,0,,,,,,,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,4055,37.35,,,4.15,0.22,,1,,,,9,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,708,5.82,,,1.46,0.56,,,,,,4,,0,,0,,
2020-11-10,visitors-90-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,374,2.08,,,0.42,1.34,,,,,,5,,0,,0,,
2020-11-11,customers-ll-1-5pc_all-placements,process-3_carousel,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1011,2.82,,,,0,,,,,,,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,522,3.75,,,,0,,,,,,,,0,,0,,
2020-11-11,engagers-ll-1-5pc_all-placements,process-3_carousel,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1100,3.48,,,,0,,,,,,,,0,,0,,
2020-11-11,online-entertainment-25-54_all-placements,process-3_carousel,pollenary_1-cold_wc-registration_uk-interests,1375,4.77,,,,0,,,,,,,,0,,0,,
2020-11-11,suits-happy-180-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,265,1.82,,,,0,,,,,,,,0,,0,,
2020-11-11,visitors-90-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,417,2.03,,,,0,,,,,,,,0,,0,,
2020-11-11,visitors-90-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,298,1.70,,,,0,,,,,,,,0,,0,,
2020-11-11,visitors-90-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,866,4.21,,,,0,,,,,,,,0,,0,,
2020-11-11,"Post: ""#funeralwish💀☂️""","Post: ""#funeralwish💀☂️""","Post: ""#funeralwish💀☂️""",1346,2.53,,,,0,,,,,,,,0,26,0,,2
2020-11-11,"Post: ""If this isn't the most adorable memorial tattoo,...""","Post: ""If this isn't the most adorable memorial tattoo,...""","Post: ""If this isn't the most adorable memorial tattoo,...""",2132,2.65,,,,0,,,,,,,,0,,0,,
2020-11-11,"Post: ""NB: You'll not be able to see me. My camera is...""","Post: ""NB: You'll not be able to see me. My camera is...""","Post: ""NB: You'll not be able to see me. My camera is...""",1512,2.69,,,,0,,,,,,,,0,18,0,,
2020-11-11,"Post: ""🎶  We just hope Mick doesn't get us sued 🧑‍⚖""","Post: ""🎶  We just hope Mick doesn't get us sued 🧑‍⚖""","Post: ""🎶  We just hope Mick doesn't get us sued 🧑‍⚖""",315,3.18,,,,0,,,,,,,,0,,0,,
2020-11-11,"Post: ""💀 Our #deathwish of the week is coming back with...""","Post: ""💀 Our #deathwish of the week is coming back with...""","Post: ""💀 Our #deathwish of the week is coming back with...""",799,2.70,,,0.9,0.38,,,,,,3,,0,4,0,,
2020-11-11,"Post: ""🤔""","Post: ""🤔""","Post: ""🤔""",1327,2.64,,,,0,,,,,,,,0,25,0,,
2020-11-11,customers-ll-1-5pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,971,12.09,,,12.09,0.1,,,,,,1,,0,,0,,
2020-11-11,customers-ll-1-5pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1931,15.06,,,7.53,0.1,,,,,,2,,0,,0,,
2020-11-11,customers-ll-1-5pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,15370,113.43,,,2.7,0.27,,2,,,,40,,0,,0,,
2020-11-11,customers-ll-1-5pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,380,5.43,,,5.43,0.26,,,,,,1,,0,,0,,
2020-11-11,customers-ll-1-5pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,6792,56.94,,,4.07,0.21,,2,,,,14,,0,,0,,
2020-11-11,customers-ll-1-5pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3071,21.26,,,1.01,0.68,,,,,,21,,0,1,0,,1
2020-11-11,customers-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,853,10.22,,,3.41,0.35,,,,,,3,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1424,20.41,,,5.1,0.28,,,,,,4,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,885,8.81,,,2.2,0.45,,,,,,4,,0,,0,,2
2020-11-11,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1309,11.69,,,1.06,0.84,,,,,,11,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1302,10.63,,,3.54,0.23,,,,,,3,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,5940,54.92,1.00,54.92,5.49,0.17,,5,,,,9,,0,,13.8,,
2020-11-11,customers-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,14859,139.30,,,4.1,0.23,,3,,,,34,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,477,6.17,,,6.17,0.21,,,,,,1,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,139,1.81,,,,0,,,,,,,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,16194,155.88,,,4,0.24,,3,,,,39,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,9329,94.71,,,5.92,0.17,,3,,,,16,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,2682,25.39,,,4.23,0.22,,,,,,6,,0,,0,,1
2020-11-11,customers-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1246,11.24,,,3.75,0.24,,1,,,,3,,0,,0,,1
2020-11-11,customers-ll-1pc_all-placements_LI-in-under-5-mins_2020-w45,li-in-under-5-mins-v1_video_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,6156,63.95,,,4.57,0.23,,,,,,14,,0,1,0,,
2020-11-11,customers-ll-1pc_all-placements_LI-in-under-5-mins_2020-w45,li-in-under-5-mins-v2 _carousel_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,11014,68.24,,,5.25,0.12,,,,,,13,,0,,0,,
2020-11-11,customers-ll-1pc_all-placements_LI-in-under-5-mins_2020-w45,li-in-under-5-mins-v2 _video_2020-w45,pollenary_0-incubator-creative_wc-registration_uk,555,6.67,,,3.34,0.36,,,,,,2,,0,,0,,
2020-11-11,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,9458,40.66,1.00,40.66,1.85,0.23,,4,,,,21,,0,,22.28,,
2020-11-11,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,1371,9.83,,,,0,,,,,,,,0,,0,,
2020-11-11,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,2633,10.50,,,2.63,0.15,,,,,,4,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,167,2.75,,,,0,,,,,,,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,271,2.54,,,,0,,,,,,,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,169,1.46,,,1.46,0.59,,,,,,1,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,610,4.50,,,2.25,0.33,,,,,,2,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,649,2.85,,,2.85,0.15,,,,,,1,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1526,13.10,,,3.28,0.26,,1,,,,4,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,5629,46.67,,,5.83,0.14,,,,,,8,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5793,39.92,,,3.99,0.17,,,,,,10,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,104,0.82,,,,0,,,,,,,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,145,1.69,,,,0,,,,,,,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,3919,27.71,,,5.54,0.13,,,,,,5,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1731,9.64,,,3.21,0.17,,,,,,3,,0,,0,,
2020-11-11,engagers-365-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1631,12.49,,,3.12,0.25,,,,,,4,,0,1,0,,1
2020-11-11,engagers-365-ll-1pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1445,9.80,,,2.45,0.28,,,,,,4,,0,,0,,1
2020-11-11,engagers-ll-1-5pc_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2350,28.35,,,7.09,0.17,,,,,,4,,0,,0,,
2020-11-11,engagers-ll-1-5pc_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1068,6.45,,,3.23,0.19,,,,,,2,,0,,0,,
2020-11-11,engagers-ll-1-5pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,47632,332.74,,,3.43,0.2,,4,,,,95,,0,,0,,
2020-11-11,engagers-ll-1-5pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,563,6.08,,,6.08,0.18,,,,,,1,,0,,0,,
2020-11-11,engagers-ll-1-5pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5258,29.71,,,5.94,0.1,,,,,,5,,0,,0,,
2020-11-11,engagers-ll-1-5pc_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,1796,10.88,,,0.84,0.72,,,,,,13,,0,,0,,
2020-11-11,life-insurance-25-44_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-interests,590,7.59,,,2.53,0.51,,,,,,3,,0,,0,,
2020-11-11,life-insurance-25-44_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-interests,1926,15.14,,,7.57,0.1,,,,,,2,,0,,0,,
2020-11-11,life-insurance-25-44_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-interests,145911,"1,051.04",5.00,210.21,3.01,0.24,,25,,,,340,,0,,3.68,,5
2020-11-11,life-insurance-25-44_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-interests,4690,58.81,,,4.9,0.26,,3,,,,12,,0,,0,,
2020-11-11,life-insurance-25-44_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-interests,3585,27.24,,,13.62,0.06,,,,,,2,,0,,0,,
2020-11-11,life-insurance-25-44_all-placements,trick-or-treat-60-sec_video,pollenary_1-cold_wc-registration_uk-interests,2833,18.95,,,0.86,0.78,,,,,,22,,0,1,0,,1
2020-11-11,online-entertainment-25-54_all-placements,chip-butty-animatic_video,pollenary_1-cold_wc-registration_uk-interests,1193,14.59,,,3.65,0.34,,,,,,4,,0,,0,,
2020-11-11,online-entertainment-25-54_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-interests,5788,42.25,,,0.73,1,,2,,,,57,,0,1,0,,3
2020-11-11,online-entertainment-25-54_all-placements,little-monsters_static,pollenary_1-cold_wc-registration_uk-interests,1693,11.52,,,2.88,0.24,,,,,,4,,0,,0,,
