"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","premium_member","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"XQ00061943","M",69,1,0,0,"<£15K",2,"low",0,0,0,3,0,1,0
"AQ00033540","F",36,1,0,1,"£15-30K",2,"med",1,0,1,6,0,0,0
"ZQ00062786","F",62,0,0,0,"<£15K",3,"low",1,1,0,7,1,1,0
"XQ00066948","M",70,1,0,0,"£30-45K",3,"low",1,0,0,5,0,1,0
"PQ00067724","M",45,0,0,0,"£15-30K",2,"low",1,0,0,10,0,1,1
"AQ00036492","F",44,0,1,0,"£30-45K",1,"med",2,0,0,4,0,1,0
"BQ0004293","M",68,0,0,0,"£15-30K",3,"low",1,1,0,12,0,1,1
"PQ00083327","F",18,1,0,0,"£30-45K",1,"high",0,0,0,10,1,0,0
"XQ00030019","M",68,0,0,0,"£15-30K",3,"low",0,0,0,5,0,0,0
"PQ000619","F",75,0,0,1,"<£15K",2,"high",0,1,0,5,0,1,1
"BQ00012641","M",70,0,0,1,"£30-45K",3,"low",1,1,0,15,0,1,0
"BQ00084442","M",61,0,0,1,"£30-45K",1,"low",0,1,0,6,0,1,1
"AQ00077586","M",45,0,0,0,"£45-75K",3,"low",2,0,0,12,1,1,1
"AQ00081391","F",44,1,0,1,"£15-30K",2,"low",2,1,0,3,0,0,0
"ZQ00058142","M",50,1,0,1,"£15-30K",1,"high",0,0,0,2,0,1,0
"PQ00052209","M",68,0,0,1,"£15-30K",4,"low",2,0,0,11,0,1,0
"BQ00043841","M",37,0,0,1,"£45-75K",1,"low",0,0,0,14,0,1,1
"BQ00082488","M",36,0,0,1,"£45-75K",2,"low",2,1,0,7,0,0,1
"BQ00012799","M",47,0,0,0,"£30-45K",1,"low",1,0,1,4,0,1,0
"PQ00063071","M",38,1,0,1,"£15-30K",5,"med",0,0,1,18,0,1,0
"AQ00044468","F",62,1,0,1,"£45-75K",3,"med",2,0,0,10,0,0,1
"PQ00081021","M",41,0,0,1,"£15-30K",1,"med",2,0,0,5,0,1,0
"PQ00037865","M",40,0,0,0,"£45-75K",4,"med",2,1,1,13,0,1,1
"AQ00015209","F",46,0,0,1,"£30-45K",2,"low",0,0,0,3,0,1,0
"BQ00099349","F",50,0,0,0,"£15-30K",1,"high",4,1,0,7,0,1,0
"BQ00020344","F",36,0,0,1,"£15-30K",5,"high",1,0,0,7,0,1,1
"XQ00041838","F",70,1,0,0,"<£15K",2,"med",1,0,0,3,0,1,0
"XQ00088231","M",40,1,0,0,"£15-30K",3,"low",1,0,1,5,0,1,0
"AQ00021697","M",62,1,0,0,"<£15K",1,"low",1,1,0,11,0,1,0
"PQ00060760","F",18,0,0,1,"<£15K",1,"high",0,0,0,4,0,1,0
"PQ00020341","F",61,0,0,0,"£30-45K",5,"low",0,1,0,2,0,1,1
"BQ00021460","F",49,1,0,0,"£30-45K",3,"low",4,0,0,5,0,0,0
"ZQ00039262","F",36,0,0,0,"£30-45K",4,"low",0,0,0,9,0,0,0
"ZQ00089538","F",68,1,0,0,"£15-30K",3,"med",3,1,0,3,0,1,0
"AQ00026422","M",18,0,1,1,"£15-30K",1,"low",0,0,0,7,0,1,0
"XQ00048154","F",68,1,1,1,"£15-30K",5,"high",2,1,0,10,1,0,0
"AQ00041450","M",62,1,1,0,"£15-30K",3,"low",1,0,0,10,1,1,0
"AQ00037024","M",72,0,0,1,"£15-30K",5,"high",1,0,0,11,0,1,1
"XQ00055812","M",20,0,0,0,"<£15K",1,"high",0,0,0,5,0,1,0
"ZQ00056973","M",67,1,0,0,"<£15K",3,"high",2,1,0,6,0,1,1
"ZQ00072488","M",47,0,0,1,"£15-30K",3,"low",2,1,0,3,0,0,0
"PQ00023049","M",67,0,1,0,"£15-30K",3,"high",3,0,0,6,0,1,0
"AQ00051305","F",69,0,0,0,"<£15K",1,"low",2,0,0,11,1,1,0
"AQ00065548","F",35,0,0,1,"£30-45K",2,"low",1,0,0,13,0,1,0
"AQ00011958","M",50,1,0,0,"£30-45K",3,"med",1,0,0,8,1,1,1
"XQ00024419","M",18,1,0,0,"£30-45K",1,"high",0,0,0,6,0,0,1
"PQ00020046","M",35,0,0,1,"£15-30K",1,"high",1,1,0,6,0,1,0
"BQ00077679","M",38,0,0,1,"£15-30K",1,"med",0,0,0,3,0,1,0
"BQ00013321","F",75,0,0,0,"£15-30K",4,"high",0,1,0,12,1,1,0
"PQ00092153","M",31,0,0,0,"£15-30K",4,"med",1,1,1,13,0,0,0
"AQ00012117","M",63,1,0,1,"£75K+",1,"med",1,0,0,5,0,0,1
"AQ00030046","F",64,0,0,0,"£30-45K",1,"low",1,1,0,2,0,0,1
"AQ00037273","M",69,0,1,0,"£15-30K",3,"med",0,0,0,10,0,1,0
"BQ00057033","M",65,1,0,1,"<£15K",4,"low",0,0,0,8,0,1,0
"AQ00095074","M",60,0,0,0,"£45-75K",1,"med",0,1,0,13,0,0,0
"PQ00048108","M",61,1,1,1,"£30-45K",3,"low",4,1,1,9,0,0,0
"ZQ00066529","U",73,1,0,0,"£45-75K",3,"med",2,0,0,7,0,1,0
"ZQ00027507","F",37,1,0,0,"£30-45K",1,"med",0,0,0,7,0,1,0
"AQ0001890","M",60,1,0,0,"£15-30K",1,"high",0,0,1,8,0,1,1
"ZQ00027105","F",66,1,1,0,"<£15K",4,"low",0,0,0,3,0,1,0
"XQ00028116","M",63,1,0,0,"£30-45K",2,"high",1,0,0,4,1,1,0
"ZQ00041084","F",19,1,0,1,"£15-30K",2,"low",0,0,0,7,0,1,0
"BQ00044728","M",36,0,0,0,"£30-45K",3,"low",2,0,0,5,0,0,0
"ZQ00073243","M",27,0,0,1,"£45-75K",4,"low",2,1,1,16,0,0,1
"AQ00097906","M",60,1,0,0,"£15-30K",5,"low",4,0,0,7,0,1,0
"AQ00092804","M",40,0,0,1,"£30-45K",3,"low",4,0,0,4,1,0,0
"ZQ00018761","F",65,1,1,0,"<£15K",5,"med",1,0,0,3,0,1,0
"AQ00050432","M",45,1,0,1,"£30-45K",1,"low",2,1,0,8,1,1,0
"BQ00097187","F",27,0,1,1,"£30-45K",1,"high",3,1,1,19,1,1,0
"PQ00082455","M",43,0,1,1,"£15-30K",3,"low",0,1,0,6,0,1,0
"BQ00065555","U",62,1,0,0,"£30-45K",2,"high",2,1,0,5,0,0,1
"AQ00094940","F",36,0,0,0,"£45-75K",2,"low",1,0,0,13,0,0,0
"BQ00086316","M",44,1,1,0,"£30-45K",2,"high",1,1,0,4,1,1,0
"ZQ0003520","F",36,0,0,0,"<£15K",2,"low",1,0,0,5,1,1,0
"AQ00080552","M",47,0,0,0,"£30-45K",4,"low",2,0,0,15,0,0,0
"PQ00014576","F",66,1,0,0,"<£15K",4,"high",1,1,0,6,0,0,0
"XQ0008336","M",46,0,0,0,"£30-45K",1,"low",1,1,0,7,1,1,0
"XQ00044667","M",50,0,1,1,"£30-45K",2,"low",1,0,0,6,0,1,1
"AQ00067641","M",61,1,0,1,"£30-45K",1,"low",1,1,0,1,1,1,0
"BQ00040505","F",62,1,0,0,"£15-30K",1,"med",3,1,0,8,0,0,1
"XQ00051539","M",39,0,0,0,"£15-30K",3,"med",4,0,0,9,1,1,0
"AQ00030797","M",68,0,0,1,"<£15K",2,"med",1,1,0,4,0,1,0
"ZQ00063762","F",40,1,0,1,"£15-30K",2,"low",0,0,0,2,0,0,1
"AQ00025154","M",38,0,0,0,"£75K+",1,"low",1,1,0,8,1,0,1
"ZQ00036223","M",18,1,1,1,"£30-45K",1,"med",3,0,0,12,0,1,0
"PQ00027841","M",62,1,1,1,"£45-75K",2,"low",0,0,0,4,0,0,0
"ZQ00061410","U",36,1,0,1,"£30-45K",2,"low",0,0,1,16,0,0,0
"XQ00017215","M",66,1,0,1,"£45-75K",3,"med",0,0,0,3,1,1,0
"PQ00098125","M",67,0,0,0,"£45-75K",1,"low",3,0,0,16,0,0,0
"BQ00068844","M",41,0,1,0,"£45-75K",1,"high",4,0,0,8,0,1,1
"XQ00049875","F",43,1,0,1,"£15-30K",2,"low",2,0,0,7,0,1,0
"PQ00085959","M",49,0,0,0,"£30-45K",1,"low",0,0,0,5,0,0,1
"BQ00047077","M",36,1,1,0,"£30-45K",1,"low",1,0,1,9,0,1,1
"BQ00056858","F",19,0,0,0,"£30-45K",2,"high",0,0,0,14,1,0,1
"BQ00039431","M",73,0,0,1,"<£15K",2,"low",1,0,1,8,0,1,0
"PQ00054907","F",70,0,0,1,"<£15K",1,"low",2,0,0,7,0,1,0
"XQ00035221","M",67,1,0,1,"£15-30K",2,"low",0,1,0,1,0,1,0
"AQ00050750","F",65,0,0,0,"£15-30K",2,"med",1,0,0,13,0,1,0
"PQ00042788","M",67,0,1,0,"£15-30K",4,"low",3,0,0,3,0,1,0
"XQ00080186","F",47,1,1,1,"£30-45K",3,"low",0,1,0,10,0,1,0
"AQ00052876","F",37,0,0,1,"£15-30K",5,"low",3,0,0,3,0,0,0
"PQ00067892","F",46,0,0,0,"£30-45K",2,"low",0,0,0,3,0,1,1
"ZQ00029786","M",42,0,0,1,"£15-30K",1,"high",2,1,0,3,0,1,0
"BQ00073821","M",40,0,0,0,"£15-30K",3,"low",3,1,1,26,0,1,0
"AQ00023694","M",75,1,1,0,"£15-30K",2,"low",2,0,0,2,0,1,1
"PQ00025770","M",66,0,0,0,"£45-75K",4,"low",2,0,0,13,0,1,1
"BQ00066162","M",46,0,0,0,"£15-30K",2,"low",1,1,0,8,0,1,1
"XQ0001347","M",19,0,0,1,"£15-30K",1,"high",0,0,0,5,1,0,1
"PQ00036400","M",47,0,0,1,"£15-30K",1,"low",0,1,0,4,0,1,1
"XQ00020818","F",18,0,0,1,"£15-30K",1,"med",0,1,0,11,0,1,0
"AQ0002991","M",37,0,0,1,"£45-75K",4,"med",3,1,0,3,0,0,0
"PQ000666","F",23,0,0,1,"£15-30K",1,"high",0,0,0,3,0,1,0
"XQ00017546","F",75,1,0,1,"£15-30K",4,"low",2,1,1,5,0,1,0
"AQ00044779","F",43,1,0,0,"£30-45K",3,"med",2,1,0,7,0,0,1
"BQ00098283","F",64,0,0,0,"£15-30K",3,"low",2,1,0,9,0,1,0
"AQ00076497","M",71,1,0,0,"<£15K",2,"med",1,1,0,7,0,0,0
"PQ000318","M",38,0,0,1,"£30-45K",5,"med",1,0,1,10,0,1,1
"AQ00072410","F",67,0,0,0,"<£15K",5,"low",2,0,1,14,0,1,0
"ZQ00091283","M",19,0,0,1,"£15-30K",1,"high",0,0,0,15,0,1,0
"ZQ00021003","F",46,1,0,0,"£45-75K",2,"low",2,0,0,4,0,1,0
"BQ00055932","M",46,0,0,0,"£30-45K",1,"med",0,1,1,15,0,0,0
"AQ00029864","M",45,0,0,0,"£15-30K",1,"low",2,0,0,8,0,1,1
"BQ00069755","F",19,1,0,1,"£15-30K",1,"med",0,0,0,8,0,1,1
"XQ00055539","F",19,0,0,1,"£15-30K",1,"low",0,0,0,10,0,1,0
"ZQ0009747","F",72,1,1,0,"<£15K",2,"low",1,1,0,4,0,1,0
"AQ00083361","M",30,0,0,0,"£15-30K",1,"high",2,0,0,3,1,1,0
"XQ00041470","M",61,0,0,1,"£75K+",3,"low",1,0,0,7,0,0,0
"BQ00061336","M",66,1,0,0,"<£15K",4,"med",1,1,0,8,1,1,0
"BQ0002010","F",43,1,0,1,"£30-45K",3,"low",0,0,0,10,0,1,1
"PQ00097978","F",38,1,1,0,"£30-45K",2,"low",1,1,0,1,0,1,0
"PQ00055267","M",21,0,1,0,"<£15K",1,"high",0,0,0,18,0,1,0
"AQ00074854","M",35,0,1,0,"£30-45K",3,"med",1,1,0,5,0,0,1
"AQ00027892","F",65,1,0,0,"£15-30K",2,"med",2,1,0,5,0,0,0
"XQ00011909","F",70,1,0,0,"£15-30K",2,"low",2,1,0,8,0,1,1
"PQ00016488","M",50,0,0,0,"£15-30K",3,"low",2,0,0,4,0,1,1
"ZQ00078505","U",72,1,0,1,"£15-30K",4,"low",0,1,1,1,0,0,0
"ZQ00056923","F",41,0,0,0,"£15-30K",4,"high",1,0,1,22,0,1,0
"AQ00032546","M",75,0,0,1,"<£15K",3,"low",1,1,1,9,0,1,0
"AQ00037990","M",72,1,0,1,"<£15K",5,"med",0,1,0,7,0,1,0
"BQ00047675","M",63,0,0,0,"£15-30K",1,"low",2,0,0,9,0,1,0
"XQ00025032","M",73,0,0,0,"<£15K",5,"low",0,1,0,7,1,1,1
"ZQ00013455","F",66,0,0,0,"£75K+",2,"med",0,0,0,3,1,0,0
"XQ00062682","F",21,1,1,0,"<£15K",1,"high",0,0,0,3,1,1,0
"AQ00073436","M",38,0,1,1,"£30-45K",5,"med",1,1,0,11,0,1,0
"AQ00083498","M",73,0,1,0,"£15-30K",1,"high",1,0,0,10,0,1,1
"PQ0001620","M",43,1,0,1,"£30-45K",3,"low",0,0,1,21,0,0,0
"BQ00058645","M",18,0,0,0,"£30-45K",1,"low",0,1,0,7,1,1,1
"BQ0009024","F",64,0,0,0,"£30-45K",1,"low",0,1,0,2,1,1,1
"PQ00094050","M",68,0,1,1,"<£15K",5,"med",1,0,0,8,1,1,0
"BQ00015214","M",50,1,0,1,"£30-45K",1,"low",1,0,0,2,0,0,1
"ZQ00095043","M",38,0,0,1,"<£15K",3,"med",0,0,1,5,0,1,1
"ZQ0004956","M",21,0,1,0,"<£15K",1,"low",0,0,0,9,0,1,0
"ZQ00068866","F",48,1,0,1,"£30-45K",1,"low",1,0,1,10,0,0,1
"BQ00017733","F",74,1,0,0,"£15-30K",4,"low",2,1,0,5,1,0,0
"XQ00094084","F",47,0,0,0,"£30-45K",3,"low",2,0,0,2,0,0,0
"AQ0007766","M",20,1,0,0,"£15-30K",1,"high",0,0,0,2,0,1,0
"XQ00098396","F",46,0,0,0,"£30-45K",1,"low",0,1,0,9,1,1,1
"ZQ00083033","M",71,1,0,0,"<£15K",4,"low",1,0,0,6,0,1,0
"AQ00087480","M",42,1,1,0,"£45-75K",2,"high",1,0,0,7,0,0,1
"BQ00042772","F",61,0,0,0,"£15-30K",1,"low",2,0,0,2,0,1,0
"BQ00031416","F",40,0,0,0,"£15-30K",1,"low",2,1,0,2,0,1,1
"BQ00029664","F",41,0,0,0,"£30-45K",2,"low",1,0,0,18,0,1,0
"AQ00036737","U",40,0,0,1,"£45-75K",3,"low",1,0,0,4,0,0,1
"XQ00090642","M",62,1,0,0,"£45-75K",1,"low",2,0,0,6,0,1,0
"XQ00091656","M",41,0,0,1,"£30-45K",1,"med",2,1,0,2,0,0,1
"BQ0004403","M",73,0,1,0,"£15-30K",4,"low",1,0,0,10,0,1,0
"XQ00084902","M",47,1,0,0,"£15-30K",1,"low",1,0,0,5,0,1,0
"ZQ00029486","F",67,0,0,1,"£15-30K",3,"low",2,1,0,6,0,0,0
"AQ00087511","M",50,1,1,0,"£30-45K",2,"high",2,0,0,13,1,1,0
"AQ0007291","M",67,1,0,0,"<£15K",3,"med",2,0,0,12,0,1,1
"AQ00064143","U",25,0,1,0,"£15-30K",4,"low",1,0,1,14,0,1,0
"BQ00041561","F",74,1,0,0,"£15-30K",2,"med",1,1,0,12,0,0,0
"AQ00074526","M",62,1,0,1,"£30-45K",1,"high",1,0,0,13,0,0,0
"ZQ00094971","M",46,0,0,0,"£75K+",5,"high",1,0,1,5,1,0,1
"AQ00010374","M",61,1,0,1,"£30-45K",4,"low",4,0,0,5,0,1,0
"PQ00067269","M",75,1,0,0,"£15-30K",5,"med",0,0,0,3,0,0,0
"XQ00086434","F",46,1,0,0,"£15-30K",1,"high",2,1,0,9,0,1,0
"BQ00095309","F",71,0,1,0,"£30-45K",5,"med",0,0,0,18,0,1,0
"ZQ00052634","F",68,1,0,0,"£15-30K",5,"med",2,1,0,7,0,1,1
"XQ0005862","F",33,0,1,1,"£30-45K",1,"high",0,1,0,7,0,1,1
"PQ00044256","M",61,1,0,0,"£15-30K",1,"low",0,0,1,7,1,0,0
"AQ00091539","M",46,0,0,0,"£30-45K",1,"med",2,1,0,14,0,0,0
"XQ00083527","F",70,0,0,1,"£45-75K",4,"low",1,1,0,8,0,0,1
"XQ00015502","M",49,0,1,1,"£30-45K",3,"low",2,0,0,10,1,0,1
"BQ00034470","M",40,0,0,0,"£15-30K",1,"med",1,1,0,8,0,1,0
"AQ00098740","M",19,0,0,0,"£15-30K",2,"high",0,0,0,10,0,1,0
"AQ00057883","M",46,0,1,0,"<£15K",1,"low",1,0,0,3,0,1,0
"AQ00046212","M",66,1,0,1,"<£15K",4,"low",3,0,1,7,0,1,0
"XQ00085408","F",67,1,0,0,"<£15K",4,"low",3,1,1,20,0,1,1
"ZQ0006059","F",41,1,0,0,"£15-30K",2,"high",2,1,1,22,0,1,1
"BQ00056637","M",37,0,0,1,"£15-30K",1,"low",1,0,0,9,1,1,0
"PQ00049433","F",54,1,0,1,"£45-75K",1,"med",1,0,0,3,0,0,1
"BQ00087238","M",62,1,1,1,"£30-45K",3,"med",0,0,0,10,0,1,1
"BQ00023140","M",35,0,0,1,"£30-45K",1,"low",1,0,0,4,0,1,1
"XQ00055974","F",42,1,0,1,"£45-75K",2,"med",0,0,1,29,0,0,1
"XQ00042828","F",72,1,0,0,"<£15K",3,"low",1,0,0,12,0,1,1
"BQ0001597","F",36,0,0,1,"£15-30K",1,"low",3,0,0,10,0,1,1
"ZQ00086626","M",21,1,0,1,"£15-30K",1,"low",2,1,0,14,0,0,0
"XQ00014348","M",38,0,0,1,"£30-45K",4,"low",1,0,0,6,0,1,0
"PQ00092045","M",69,0,0,0,"£15-30K",2,"low",1,0,0,14,1,1,0
"XQ00023819","F",69,0,1,0,"<£15K",4,"low",0,1,0,8,0,1,0
"XQ00044955","F",72,1,0,1,"<£15K",3,"med",3,1,0,4,0,0,1
"AQ00036426","F",63,0,0,0,"£45-75K",3,"low",1,1,0,8,0,0,0
"PQ00078644","F",67,0,0,0,"<£15K",2,"low",3,1,0,7,1,1,0
"ZQ00069970","F",47,1,0,1,"£45-75K",3,"high",4,0,1,9,0,0,1
"BQ00068980","F",69,1,0,0,"£45-75K",2,"med",1,0,0,7,0,0,1
"PQ00066602","F",35,1,0,0,"£30-45K",1,"med",0,1,0,7,0,1,1
"XQ00083062","F",38,1,1,0,"£30-45K",3,"med",1,0,1,14,0,1,1
"PQ00062978","M",63,0,1,0,"£30-45K",4,"med",0,0,0,5,0,0,0
"ZQ00045568","F",43,0,1,1,"£45-75K",3,"low",0,0,0,10,0,1,0
"AQ00066326","F",28,1,0,1,"£30-45K",1,"med",2,0,0,5,0,0,0
"PQ00099471","M",75,1,0,0,"<£15K",3,"med",1,0,0,7,1,1,1
"XQ00021679","M",42,0,1,1,"£75K+",1,"low",3,1,0,8,1,0,0
"AQ00066622","M",71,1,0,0,"<£15K",5,"low",4,1,0,7,0,0,0
"AQ00079956","M",47,1,0,0,"£30-45K",2,"low",1,0,0,9,0,0,1
"ZQ00026314","M",38,0,0,0,"£75K+",5,"med",1,0,0,1,0,1,1
"BQ00015759","M",43,0,0,1,"£15-30K",2,"low",1,0,1,13,0,1,0
"BQ00076606","F",20,0,0,0,"<£15K",1,"med",0,0,1,23,1,1,1
"AQ00062956","F",41,0,1,1,"<£15K",2,"low",2,0,0,9,0,1,0
"PQ00059913","M",37,0,0,1,"£15-30K",5,"med",0,0,0,5,0,1,1
"BQ00035721","M",40,0,0,1,"£15-30K",4,"low",0,0,1,12,1,1,0
"BQ00070369","F",48,0,0,1,"£30-45K",1,"low",1,1,0,2,1,0,1
"XQ00046830","F",19,1,0,0,"£15-30K",1,"high",0,1,0,4,1,0,0
"XQ00054515","F",18,0,0,0,"<£15K",1,"low",0,0,0,6,0,1,0
"XQ00031246","M",36,1,1,1,"£15-30K",1,"med",0,0,0,4,0,1,0
"BQ00020652","F",39,0,0,0,"£15-30K",1,"med",3,0,0,9,1,1,0
"PQ00091471","M",67,0,0,1,"£15-30K",5,"med",2,1,0,3,0,1,0
"AQ00037006","M",18,0,0,0,"<£15K",1,"med",0,0,0,6,0,1,0
"PQ00060484","M",35,0,0,0,"£30-45K",2,"low",1,0,0,11,1,1,1
"AQ00018580","M",39,1,1,1,"£15-30K",1,"low",2,0,0,6,0,0,0
"ZQ00014547","F",21,0,0,1,"<£15K",1,"high",0,0,0,5,0,1,0
"AQ00032189","M",39,0,0,0,"£30-45K",3,"low",0,0,0,8,0,1,0
"BQ00091449","M",50,0,0,1,"£45-75K",2,"high",3,0,0,6,0,1,0
"XQ00031199","F",62,1,0,1,"£15-30K",1,"low",2,0,0,5,0,1,0
"XQ00013044","M",35,0,0,0,"£45-75K",1,"low",2,0,0,6,0,1,1
"ZQ00094137","F",62,1,0,0,"£15-30K",1,"low",2,0,0,13,0,1,0
"AQ00010222","F",68,1,0,0,"<£15K",4,"low",1,1,0,9,0,1,0
"XQ00078939","M",66,0,0,0,"<£15K",3,"low",1,1,0,8,0,1,1
"XQ00070746","M",73,0,1,0,"£30-45K",5,"low",1,1,0,5,0,1,1
"AQ0009267","M",41,0,0,1,"£30-45K",4,"low",3,0,0,7,0,0,1
"ZQ00021465","F",74,0,0,0,"£30-45K",2,"low",2,0,0,8,0,1,0
"ZQ00062960","M",47,1,0,0,"£30-45K",3,"low",2,0,0,7,1,1,0
"AQ00043632","F",46,0,1,0,"£45-75K",2,"low",1,0,0,3,0,1,1
"ZQ00018069","F",63,0,0,1,"<£15K",1,"low",2,0,1,10,0,0,0
"PQ0002090","F",53,0,0,0,"£30-45K",3,"low",1,1,0,6,0,0,1
"XQ00090059","M",21,0,0,0,"£15-30K",3,"high",2,0,0,3,0,1,0
"PQ00092258","F",67,1,0,0,"£15-30K",4,"med",0,0,0,6,0,1,0
"XQ00097944","M",74,0,0,0,"<£15K",4,"low",0,0,0,11,0,1,0
"AQ00036616","M",49,0,1,1,"£30-45K",3,"med",1,1,0,12,1,1,1
"AQ00057419","M",42,0,0,0,"£75K+",1,"high",2,0,1,21,0,0,1
"XQ00046935","M",37,0,0,1,"£30-45K",1,"low",3,1,0,9,0,1,0
"BQ00051335","F",39,0,1,1,"£45-75K",1,"low",1,1,0,6,0,1,0
"BQ00041697","F",60,0,0,1,"£15-30K",3,"low",3,0,0,6,0,1,1
"PQ00053540","M",39,0,1,1,"£15-30K",3,"high",4,0,1,4,0,1,0
"XQ00079551","M",47,1,1,0,"£30-45K",1,"low",1,0,0,8,0,1,0
"BQ00074658","F",63,0,0,1,"£15-30K",2,"low",1,0,0,7,0,0,0
"XQ00014126","F",66,1,0,0,"£30-45K",2,"med",1,0,0,9,0,1,1
"AQ00017164","M",49,1,0,0,"£15-30K",1,"low",1,1,1,1,0,1,1
"PQ00072242","F",68,0,0,0,"<£15K",4,"med",1,0,0,7,0,0,0
"AQ00011219","F",20,0,0,0,"£15-30K",1,"high",0,0,1,16,0,1,1
"PQ00046448","M",39,1,1,0,"£30-45K",2,"high",1,0,0,8,1,0,0
"BQ0005113","M",49,0,1,0,"£45-75K",2,"low",2,1,0,5,0,0,1
"AQ00093554","F",36,1,0,1,"£15-30K",1,"low",1,0,0,14,0,1,0
"PQ00090144","F",42,0,0,1,"£75K+",3,"med",2,0,0,4,0,0,1
"AQ00076134","F",67,0,1,0,"£15-30K",2,"high",1,1,0,18,0,1,0
"PQ00010433","M",47,0,0,0,"£30-45K",2,"low",0,0,0,7,0,1,1
"ZQ00040438","M",74,0,0,1,"£15-30K",4,"med",2,0,0,11,0,1,0
"BQ00078669","M",48,0,0,0,"£30-45K",5,"low",2,1,0,7,1,1,0
"ZQ00073169","M",66,0,0,1,"<£15K",4,"high",0,0,0,5,0,1,0
"ZQ00043669","M",64,0,1,1,"£15-30K",1,"med",0,1,1,8,0,1,0
"XQ0006448","F",75,0,0,0,"£15-30K",5,"med",2,0,0,7,1,1,1
"BQ00012587","F",48,1,0,0,"£45-75K",3,"low",2,0,0,10,0,1,0
"AQ00095488","F",75,0,1,0,"£30-45K",2,"low",0,0,0,11,0,0,1
"ZQ00073658","F",73,0,1,1,"<£15K",3,"med",0,1,0,7,0,1,1
"AQ00044721","F",39,0,1,1,"£45-75K",1,"low",1,0,0,9,0,1,0
"PQ00097031","F",63,0,0,1,"£45-75K",2,"high",0,0,0,4,0,0,1
"AQ00032325","F",19,0,0,1,"<£15K",1,"high",0,1,0,6,0,1,0
"XQ00052146","F",31,1,0,0,"<£15K",3,"low",0,1,1,9,0,1,1
"AQ00042779","F",38,0,0,0,"£30-45K",1,"low",4,0,0,4,1,1,1
"BQ00090187","U",63,1,0,0,"£15-30K",3,"med",1,0,0,6,0,1,0
"XQ00080568","F",62,1,1,1,"£30-45K",1,"med",1,1,0,13,0,0,1
"PQ00066976","M",21,0,0,0,"£15-30K",1,"high",1,0,0,9,0,1,0
"PQ00047367","M",68,0,1,1,"<£15K",5,"low",2,1,0,6,1,1,0
"AQ00016403","F",61,1,0,1,"£30-45K",2,"med",4,0,1,20,0,1,0
"XQ00032089","F",49,1,0,0,"£15-30K",3,"low",0,0,0,8,1,0,0
"PQ00076479","M",59,0,0,0,"£75K+",3,"low",0,0,0,5,0,0,0
"BQ00063524","M",49,1,0,1,"£15-30K",1,"low",1,1,0,8,0,1,0
"BQ00095555","M",28,0,0,1,"£30-45K",1,"high",2,0,0,8,0,1,1
"ZQ00079274","F",66,1,0,0,"£15-30K",2,"high",0,0,0,2,0,1,0
"AQ0002165","F",21,1,0,1,"<£15K",1,"high",0,0,0,5,0,1,0
"PQ00068914","M",20,1,1,0,"£15-30K",1,"med",0,1,0,10,0,1,0
"XQ00032183","M",46,1,0,0,"£30-45K",1,"high",1,0,0,6,0,1,1
"XQ00067076","M",36,0,0,0,"<£15K",1,"high",0,0,0,14,0,1,0
"ZQ00074415","M",20,0,0,0,"<£15K",1,"med",0,1,0,6,0,0,0
"AQ00042224","M",40,0,0,0,"£45-75K",1,"low",0,0,1,3,0,1,1
"ZQ00030032","M",41,0,0,0,"£30-45K",4,"low",0,0,0,8,1,1,1
"BQ00083817","F",62,0,1,0,"£45-75K",3,"low",1,0,0,3,1,0,1
"ZQ00012279","F",23,1,1,0,"£15-30K",1,"Unknown",0,0,0,10,0,1,0
"BQ00062262","M",50,0,0,1,"£15-30K",1,"low",2,0,0,6,0,1,0
"BQ00074562","F",60,1,0,1,"£15-30K",3,"low",1,0,0,12,0,1,0
"ZQ00088921","M",74,0,0,1,"<£15K",1,"med",2,1,0,7,0,1,0
"PQ00020963","M",71,1,1,0,"£15-30K",3,"med",1,1,0,12,0,1,0
"XQ00053339","U",70,0,0,1,"£15-30K",3,"low",1,0,0,6,0,1,0
"BQ00011710","F",42,1,0,1,"<£15K",4,"high",2,0,0,4,1,0,0
"AQ00080178","M",63,1,0,1,"£30-45K",1,"low",1,1,1,26,0,1,0
"AQ00059340","F",47,0,0,1,"£15-30K",1,"low",1,0,0,7,0,1,0
"AQ0003413","M",60,1,0,1,"£30-45K",1,"low",2,1,0,15,0,1,0
"XQ00039950","M",44,0,0,1,"<£15K",1,"low",2,0,0,10,0,1,0
"ZQ00059547","F",48,1,0,0,"£45-75K",1,"low",2,0,0,8,1,1,1
"ZQ00029256","M",43,0,0,1,"£15-30K",3,"low",2,1,0,12,0,0,0
"AQ00020456","M",18,0,0,1,"<£15K",1,"low",0,1,0,10,0,1,0
"XQ00015322","M",72,0,0,1,"<£15K",2,"med",3,1,0,5,0,1,0
"AQ00067454","F",42,1,0,0,"£30-45K",4,"med",4,1,0,3,0,0,0
"XQ00083744","M",39,1,0,1,"£30-45K",2,"med",1,0,0,6,1,0,0
"PQ00011532","M",40,1,0,1,"£15-30K",2,"low",2,0,1,13,0,1,0
"PQ00018544","M",75,0,0,1,"£30-45K",5,"low",0,1,0,6,0,0,1
